Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
118,JD Davison,22,BOS,PG,9,0,4.3,0.3,1.0,.333,0.2,0.7,.333,0.1,0.3,.333,.444,0.4,0.6,.800,0.0,0.3,0.3,0.3,0.2,0.0,0.7,0.1,1.3,,davisjd01
119,RayJ Dennis,23,IND,PG,8,0,2.9,0.3,1.3,.200,0.1,0.9,.143,0.1,0.4,.333,.250,0.3,0.3,1.000,0.3,0.5,0.8,0.6,0.4,0.0,0.5,0.4,0.9,,dennira01
120,DeMar DeRozan,35,SAC,SF,61,61,35.9,8.1,16.6,.489,1.1,3.1,.351,7.0,13.5,.520,.521,4.9,5.6,.876,0.6,3.4,4.0,4.1,0.9,0.4,1.4,1.9,22.2,,derozde01
121,Moussa Diabaté,23,CHO,C,58,8,18.0,2.2,3.7,.585,0.0,0.0,.000,2.2,3.7,.591,.585,0.9,1.5,.584,2.9,3.6,6.5,0.9,0.7,0.6,0.9,1.6,5.3,,diabamo01
122,Gradey Dick,21,TOR,SG,54,54,29.4,4.9,12.0,.410,2.1,6.0,.350,2.8,5.9,.470,.498,2.5,2.9,.858,0.8,2.8,3.6,1.8,0.9,0.2,1.5,2.2,14.4,,dickgr01
123,Ousmane Dieng,21,OKC,C,37,1,10.9,1.5,3.4,.432,0.6,1.9,.324,0.8,1.5,.574,.524,0.3,0.4,.688,0.5,1.7,2.2,0.8,0.5,0.2,0.5,0.9,3.8,,diengou01
124,Rob Dillingham,20,MIN,PG,42,1,11.8,2.1,4.8,.443,0.6,1.7,.347,1.5,3.1,.496,.505,0.2,0.4,.533,0.3,0.9,1.2,2.2,0.4,0.0,1.2,0.9,5.1,,dilliro01
125,Spencer Dinwiddie,31,DAL,PG,67,20,26.0,3.4,8.3,.414,1.4,4.0,.336,2.1,4.3,.488,.496,2.3,2.9,.809,0.2,2.2,2.4,3.8,0.8,0.2,1.2,1.5,10.6,,dinwisp01
126,Donte DiVincenzo,28,MIN,SG,50,10,26.5,4.0,9.5,.417,2.8,7.1,.393,1.2,2.4,.487,.564,0.9,1.1,.786,0.5,3.2,3.7,3.8,1.2,0.2,1.6,1.7,11.6,,divindo01
127,Luka Dončić,25,2TM,PG,36,36,35.3,9.2,20.7,.444,3.4,9.8,.350,5.8,11.0,.527,.526,5.7,7.4,.772,0.8,7.7,8.5,7.8,1.9,0.4,3.8,2.7,27.5,,doncilu01
128,Luguentz Dort,25,OKC,SF,62,62,29.1,3.5,8.3,.424,2.3,5.7,.396,1.3,2.6,.488,.561,0.5,0.7,.750,1.4,2.8,4.2,1.6,1.1,0.6,0.7,2.9,9.9,,dortlu01
129,Ayo Dosunmu,25,CHI,SG,46,26,30.3,4.8,9.8,.492,1.3,4.1,.328,3.5,5.7,.612,.561,1.3,1.7,.785,0.6,2.9,3.5,4.5,0.9,0.4,1.5,2.3,12.3,,dosunay01
130,Jeff Dowtin,27,PHI,PG,35,1,13.5,2.3,4.8,.485,0.5,1.4,.396,1.8,3.4,.521,.542,0.6,0.9,.700,0.3,1.2,1.5,1.8,0.5,0.2,0.2,0.6,5.8,,dowtije01
131,PJ Dozier,28,MIN,SG,9,0,3.9,0.2,0.3,.667,0.2,0.3,.667,0.0,0.0,,1.000,0.1,0.7,.167,0.1,0.4,0.6,0.6,0.1,0.0,0.1,0.3,0.8,,doziepj01
132,Andre Drummond,31,PHI,C,40,23,18.8,2.9,5.9,.500,0.1,0.5,.150,2.9,5.4,.533,.506,1.4,2.3,.622,2.7,5.0,7.8,0.9,1.0,0.5,1.4,2.4,7.3,,drumman01
133,Chris Duarte,27,CHI,SG,17,0,4.4,0.7,1.5,.462,0.4,0.9,.400,0.4,0.6,.545,.577,0.4,0.5,.750,0.3,0.9,1.2,0.5,0.0,0.0,0.1,0.4,2.1,,duartch01
134,Alex Ducas,24,OKC,SG,17,0,4.5,0.5,1.3,.364,0.4,0.9,.438,0.1,0.4,.167,.523,0.0,0.0,,0.3,0.6,0.9,0.1,0.1,0.0,0.2,0.4,1.4,,ducasal01
135,David Duke Jr.,25,SAS,SG,4,0,4.5,0.5,1.8,.286,0.0,0.3,.000,0.5,1.5,.333,.286,0.3,0.5,.500,0.0,0.8,0.8,0.8,0.0,0.0,0.3,0.3,1.3,,dukeda01
136,Kris Dunn,30,LAC,PG,60,44,24.0,2.5,5.9,.428,0.9,2.9,.303,1.6,3.0,.551,.503,0.2,0.3,.563,0.8,2.7,3.5,3.1,1.8,0.4,1.0,2.6,6.1,,dunnkr01
137,Ryan Dunn,22,PHO,SF,60,30,17.3,2.4,5.7,.427,0.9,3.1,.297,1.5,2.6,.580,.507,0.3,0.5,.484,0.9,2.2,3.1,0.8,0.5,0.6,0.4,2.1,6.0,,dunnry01
138,Kevin Durant,36,PHO,PF,55,55,37.1,9.6,18.3,.525,2.5,6.1,.414,7.1,12.2,.579,.593,4.9,5.9,.828,0.4,5.8,6.2,4.3,0.8,1.3,3.1,1.7,26.6,,duranke01
139,Jalen Duren,21,DET,C,65,65,26.0,4.7,6.8,.696,0.0,0.0,,4.7,6.8,.696,.696,2.0,2.9,.684,3.4,6.9,10.3,2.5,0.7,1.2,1.8,3.2,11.4,,durenja01
140,Tari Eason,23,HOU,PF,45,11,25.0,4.8,9.8,.489,1.2,3.3,.354,3.6,6.6,.556,.548,1.5,1.9,.770,2.2,4.1,6.3,1.4,1.8,0.9,1.1,2.4,12.2,,easonta01
141,Zach Edey,22,MEM,C,53,45,20.8,3.8,6.6,.575,0.3,0.8,.356,3.5,5.8,.608,.598,1.3,1.8,.705,3.5,4.2,7.8,0.9,0.5,1.2,1.3,2.6,9.2,,edeyza01
142,Anthony Edwards,23,MIN,SG,66,66,36.4,9.1,20.5,.445,4.1,10.1,.405,5.0,10.3,.485,.545,5.1,6.2,.833,0.7,5.1,5.9,4.6,1.1,0.6,3.2,1.8,27.4,,edwaran01
143,Jesse Edwards,24,MIN,C,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,,edwarje01
144,Justin Edwards,21,PHI,SF,33,15,24.2,3.2,7.2,.449,1.3,4.0,.336,1.9,3.2,.590,.542,0.6,0.8,.704,1.0,2.1,3.1,1.4,0.8,0.3,0.9,2.3,8.3,,edwarju01
145,Kessler Edwards,24,DAL,SF,38,16,15.0,1.7,3.4,.492,0.5,1.3,.380,1.2,2.1,.563,.565,0.3,0.3,.923,0.6,2.3,2.9,1.1,0.5,0.5,0.4,1.5,4.2,,edwarke02
146,Keon Ellis,25,SAC,SG,64,14,23.1,2.8,5.8,.484,1.7,3.9,.429,1.1,1.9,.600,.629,0.9,1.1,.855,0.8,1.8,2.5,1.3,1.4,0.8,0.8,2.0,8.2,,elliske01
147,Joel Embiid,30,PHI,C,19,19,30.2,7.4,16.6,.444,1.2,4.1,.299,6.2,12.5,.492,.481,7.8,8.9,.882,1.9,6.3,8.2,4.5,0.7,0.9,3.3,2.2,23.8,,embiijo01
148,Drew Eubanks,27,2TM,C,50,4,13.7,2.1,3.5,.593,0.1,0.1,.500,2.0,3.4,.596,.602,0.9,1.3,.657,1.1,3.0,4.1,1.0,0.2,0.7,0.7,1.1,5.1,,eubandr01
149,Tosan Evbuomwan,23,BRK,SF,21,0,23.9,3.4,7.8,.433,0.8,2.6,.291,2.6,5.2,.505,.482,1.9,2.5,.755,1.2,2.9,4.0,1.6,0.8,0.3,1.5,1.9,9.4,,evbuoto01
150,Dante Exum,29,DAL,PG,18,12,19.1,3.3,6.9,.480,1.2,2.6,.447,2.2,4.3,.500,.564,1.3,1.7,.742,0.2,1.4,1.7,2.8,0.7,0.2,1.1,1.7,9.1,,exumda01
151,Bruno Fernando,26,TOR,C,17,2,8.6,1.5,2.9,.531,0.0,0.0,,1.5,2.9,.531,.531,0.4,0.5,.750,1.2,1.8,3.0,1.1,0.2,0.5,0.8,1.6,3.4,,fernabr01
152,Kyle Filipowski,21,UTA,C,58,15,19.6,3.2,6.1,.515,1.0,2.5,.393,2.2,3.6,.600,.596,1.2,1.9,.640,1.4,4.0,5.4,2.0,0.6,0.2,1.3,2.2,8.5,,filipky01
153,Dorian Finney-Smith,31,2TM,PF,49,33,28.4,3.0,6.8,.438,1.8,4.7,.387,1.1,2.1,.554,.573,0.5,0.8,.649,1.4,2.6,4.0,1.3,0.9,0.3,0.9,2.2,8.2,,finnedo01
154,Adam Flagler,25,OKC,SG,27,0,3.9,0.5,2.1,.224,0.3,1.7,.170,0.2,0.4,.455,.293,0.0,0.0,,0.1,0.3,0.4,0.0,0.2,0.1,0.0,0.4,1.3,,flaglad01
155,Trentyn Flowers,19,LAC,SF,2,0,8.0,2.0,4.5,.444,0.0,1.0,.000,2.0,3.5,.571,.444,0.5,0.5,1.000,0.5,1.5,2.0,0.0,0.0,0.0,0.5,1.5,4.5,,flowetr01
156,Malachi Flynn,26,CHO,PG,4,0,11.0,1.3,3.3,.385,0.3,1.0,.250,1.0,2.3,.444,.423,1.3,1.5,.833,0.8,1.0,1.8,1.8,0.8,0.0,1.0,1.0,4.0,,flynnma01
157,Simone Fontecchio,29,DET,SF,61,0,16.9,2.0,5.1,.392,1.0,3.1,.323,1.0,2.0,.500,.490,1.0,1.3,.818,0.7,2.3,3.0,1.0,0.4,0.2,0.8,1.3,6.0,,fontesi01
158,De'Aaron Fox,27,2TM,PG,62,62,36.1,8.7,18.8,.463,1.9,6.1,.310,6.8,12.6,.538,.514,4.2,5.1,.827,0.9,3.9,4.8,6.3,1.5,0.4,2.8,2.6,23.5,,foxde01
159,Enrique Freeman,24,IND,PF,19,1,7.3,0.6,1.3,.480,0.1,0.3,.167,0.6,1.0,.579,.500,0.4,0.7,.538,0.3,0.7,1.0,0.4,0.1,0.1,0.3,0.9,1.7,,freemen01
160,Markelle Fultz,26,SAC,PG,11,0,7.4,1.1,2.8,.387,0.1,0.4,.250,1.0,2.5,.407,.403,0.1,0.1,1.000,0.2,0.5,0.6,0.8,0.5,0.1,0.9,0.5,2.4,,fultzma01
161,Johnny Furphy,20,IND,SG,41,0,6.7,0.6,1.5,.365,0.3,0.9,.306,0.3,0.7,.444,.452,0.2,0.2,1.000,0.4,0.8,1.2,0.2,0.3,0.2,0.2,0.7,1.6,,furphjo01
162,Daniel Gafford,26,DAL,C,51,28,21.9,5.0,7.1,.699,0.0,0.0,,5.0,7.1,.699,.699,2.4,3.4,.699,2.7,4.1,6.9,1.4,0.4,1.9,1.2,2.7,12.3,,gaffoda01
163,Darius Garland,25,CLE,PG,63,63,30.4,7.5,15.7,.477,2.9,7.1,.408,4.6,8.6,.534,.569,3.1,3.5,.879,0.6,2.1,2.6,6.7,1.2,0.2,2.5,2.0,21.0,,garlada01
164,Marcus Garrett,26,CHO,SG,3,0,18.3,2.0,5.7,.353,0.7,1.7,.400,1.3,4.0,.333,.412,0.7,0.7,1.000,0.3,0.7,1.0,3.3,0.0,0.3,1.3,2.7,5.3,,garrema01
165,Luka Garza,26,MIN,C,33,0,6.1,1.4,3.0,.459,0.3,1.1,.257,1.1,1.9,.571,.505,0.6,0.9,.677,0.9,0.6,1.5,0.3,0.2,0.1,0.3,0.8,3.6,,garzalu01
166,Keyonte George,21,UTA,PG,53,32,31.4,5.4,13.8,.394,2.6,7.7,.343,2.8,6.1,.458,.490,3.4,4.2,.796,0.4,3.4,3.8,5.9,0.7,0.2,2.8,1.7,16.8,,georgke01
167,Kyshawn George,21,WAS,SG,60,30,27.3,2.9,8.0,.367,1.7,5.4,.324,1.2,2.7,.453,.475,1.1,1.4,.768,0.7,3.5,4.2,2.5,1.0,0.8,1.5,3.1,8.7,,georgky01
168,Paul George,34,PHI,PF,41,41,32.5,6.0,13.9,.430,2.3,6.5,.358,3.6,7.4,.493,.514,1.9,2.4,.814,0.6,4.8,5.3,4.3,1.8,0.5,2.6,2.5,16.2,,georgpa01
169,Taj Gibson,39,CHO,C,27,11,11.3,1.3,2.6,.486,0.0,0.1,.500,1.2,2.5,.485,.493,0.4,0.6,.688,1.5,2.0,3.6,0.6,0.3,0.4,0.7,1.6,3.0,,gibsota01
170,Josh Giddey,22,CHI,PG,60,60,29.7,5.1,11.0,.462,1.5,4.0,.376,3.6,7.0,.511,.530,2.2,2.8,.789,1.7,6.0,7.7,6.7,1.1,0.6,2.8,1.7,13.8,,giddejo01
171,Shai Gilgeous-Alexander,26,OKC,PG,66,66,34.4,11.4,21.6,.526,2.2,5.8,.371,9.2,15.8,.582,.575,8.1,9.0,.901,0.9,4.1,5.0,6.2,1.8,1.0,2.5,2.2,33.0,,gilgesh01
172,Anthony Gill,32,WAS,PF,42,0,5.6,0.6,1.2,.510,0.2,0.5,.368,0.4,0.7,.600,.582,0.5,0.7,.613,0.2,0.7,0.8,0.2,0.1,0.0,0.1,0.5,1.8,,gillan01
173,Collin Gillespie,25,PHO,PG,19,0,7.6,1.2,2.6,.449,0.5,1.3,.417,0.6,1.3,.480,.551,0.5,0.6,.909,0.6,0.8,1.4,1.4,0.2,0.1,0.3,0.9,3.4,,gilleco01
174,Rudy Gobert,32,MIN,C,59,59,32.9,4.3,6.6,.655,0.0,0.0,,4.3,6.6,.655,.655,2.4,3.5,.679,3.5,6.8,10.3,1.8,0.7,1.5,1.3,2.4,11.0,,goberru01
175,Jordan Goodwin,26,LAL,PG,13,2,20.2,2.6,5.3,.493,1.1,2.5,.438,1.5,2.8,.541,.594,0.2,0.2,.667,1.6,2.5,4.2,1.1,1.0,0.5,0.8,1.8,6.5,,goodwjo01
176,Aaron Gordon,29,DEN,PF,39,30,26.9,4.6,9.0,.516,1.4,3.1,.446,3.3,5.9,.552,.593,2.5,3.1,.802,1.5,3.3,4.8,3.0,0.5,0.3,1.2,1.5,13.2,,gordoaa01
177,Eric Gordon,36,PHI,SG,39,13,19.7,2.2,5.2,.426,1.4,3.5,.409,0.8,1.7,.463,.564,0.9,1.2,.750,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8,6.8,,gordoer01
178,Jazian Gortman,21,DAL,PG,16,0,3.6,0.6,1.4,.391,0.3,0.7,.364,0.3,0.8,.417,.478,0.1,0.3,.500,0.1,0.3,0.3,0.4,0.1,0.1,0.3,0.6,1.5,,gortmja01
179,Jerami Grant,30,POR,PF,47,47,32.4,4.6,12.2,.373,2.3,6.3,.365,2.3,5.9,.381,.467,3.0,3.5,.849,0.6,2.9,3.5,2.1,0.9,1.0,1.4,2.3,14.4,,grantje01
180,A.J. Green,25,MIL,SG,60,6,22.6,2.5,5.9,.427,2.1,5.1,.420,0.4,0.9,.471,.607,0.3,0.4,.864,0.2,2.0,2.2,1.4,0.6,0.1,0.5,2.2,7.5,,greenaj01
181,Draymond Green,34,GSW,PF,53,51,28.9,3.2,7.4,.430,1.2,3.4,.337,2.0,4.0,.509,.508,1.6,2.4,.685,1.1,5.0,6.1,5.8,1.4,1.0,2.5,3.1,9.2,,greendr01
182,Jalen Green,22,HOU,SG,68,68,33.3,7.5,17.7,.426,3.0,8.2,.359,4.6,9.4,.484,.510,3.2,3.9,.827,0.6,4.0,4.6,3.3,0.9,0.3,2.5,1.6,21.3,,greenja05
183,Javonte Green,31,2TM,SG,55,18,20.7,2.0,4.5,.451,0.8,2.2,.361,1.2,2.3,.540,.541,1.0,1.3,.746,0.9,2.5,3.5,0.9,1.0,0.5,0.5,1.5,5.8,,greenja02
184,Jeff Green,38,HOU,PF,26,2,12.3,1.8,3.7,.505,0.8,2.2,.345,1.1,1.4,.757,.611,0.6,0.7,.833,0.3,1.4,1.8,0.5,0.2,0.2,0.3,1.0,5.0,,greenje02
185,Josh Green,24,CHO,SG,61,60,28.6,2.6,6.2,.425,1.4,3.7,.388,1.2,2.5,.477,.540,0.7,1.0,.672,0.9,1.8,2.7,1.6,1.2,0.2,0.9,2.5,7.4,,greenjo02
186,Quentin Grimes,24,2TM,SG,63,25,25.3,4.6,9.5,.479,1.9,4.9,.388,2.7,4.6,.576,.579,1.7,2.2,.754,0.7,3.4,4.1,2.6,0.9,0.3,1.6,1.8,12.7,,grimequ01
187,Mouhamed Gueye,22,ATL,PF,20,16,16.0,2.4,5.5,.431,0.7,2.8,.255,1.7,2.7,.611,.495,0.8,1.0,.789,0.9,2.5,3.3,0.8,1.0,1.2,0.5,1.6,6.2,,gueyemo02
188,Rui Hachimura,26,LAL,PF,50,50,32.1,5.1,10.0,.506,1.7,4.1,.410,3.4,5.9,.573,.590,1.5,2.0,.765,1.5,3.8,5.2,1.5,0.8,0.5,0.9,1.8,13.3,,hachiru01
189,Tyrese Haliburton,24,IND,PG,62,62,34.0,6.5,13.8,.467,3.0,7.8,.387,3.5,6.1,.570,.576,2.5,3.0,.858,0.6,3.0,3.5,9.0,1.5,0.6,1.7,1.3,18.5,,halibty01
190,PJ Hall,22,DEN,C,16,0,3.1,0.4,0.9,.467,0.0,0.3,.000,0.4,0.6,.700,.467,0.2,0.3,.750,0.3,0.8,1.1,0.2,0.0,0.1,0.1,0.4,1.1,,hallpj01
191,Tim Hardaway Jr.,32,DET,SG,64,64,28.2,3.4,8.6,.401,2.1,5.8,.360,1.3,2.8,.486,.523,1.5,1.8,.826,0.3,2.2,2.4,1.6,0.5,0.1,0.7,1.3,10.5,,hardati02
192,James Harden,35,LAC,PG,65,65,35.0,6.5,16.4,.398,3.0,8.7,.346,3.5,7.8,.455,.489,6.4,7.4,.872,0.7,5.2,5.9,8.7,1.5,0.6,4.5,2.0,22.5,,hardeja01
193,Jaden Hardy,22,DAL,SG,46,3,15.2,2.9,6.8,.428,1.3,3.3,.384,1.7,3.5,.469,.521,0.9,1.3,.672,0.2,1.4,1.5,1.4,0.5,0.1,1.4,1.5,8.0,,hardyja02
194,Elijah Harkless,24,UTA,SG,10,0,13.8,1.1,3.5,.314,0.7,2.5,.280,0.4,1.0,.400,.414,0.3,0.6,.500,0.9,1.2,2.1,0.8,1.0,0.1,0.3,1.8,3.2,,harklej01
195,Gary Harris,30,ORL,SG,35,2,15.5,1.1,2.9,.370,0.7,2.2,.329,0.3,0.7,.500,.495,0.2,0.3,.600,0.5,0.8,1.3,0.6,0.6,0.3,0.3,0.9,3.0,,harriga01
196,Tobias Harris,32,DET,PF,64,64,32.2,5.3,11.3,.474,1.3,3.7,.345,4.1,7.6,.536,.530,2.0,2.3,.872,0.9,5.2,6.1,2.2,0.9,0.8,1.1,1.9,14.0,,harrito02
197,Josh Hart,29,NYK,SG,63,63,37.9,5.4,10.2,.533,1.1,3.3,.333,4.3,6.9,.628,.587,2.2,2.8,.792,2.1,7.6,9.7,5.6,1.4,0.4,2.1,2.6,14.2,,hartjo01
198,Isaiah Hartenstein,26,OKC,C,47,44,28.3,5.0,8.6,.578,0.0,0.3,.000,5.0,8.3,.601,.578,1.4,2.2,.667,2.9,8.2,11.1,3.9,0.8,1.0,1.7,3.0,11.4,,harteis01
199,Sam Hauser,27,BOS,PF,58,14,20.7,2.7,6.2,.442,2.1,5.3,.403,0.6,0.9,.673,.614,0.1,0.1,1.000,0.7,2.4,3.1,0.9,0.6,0.2,0.3,1.2,7.7,,hausesa01
200,Jordan Hawkins,22,NOP,SG,50,7,23.2,3.7,9.8,.375,1.9,5.8,.333,1.8,4.1,.433,.473,1.4,1.7,.831,0.5,2.2,2.6,1.1,0.6,0.4,0.9,0.8,10.7,,hawkijo01
201,Jaxson Hayes,24,LAL,C,41,20,19.4,2.8,3.8,.720,0.0,0.0,.000,2.8,3.8,.729,.720,1.2,1.7,.704,1.4,3.2,4.6,1.1,0.6,1.0,0.8,2.4,6.7,,hayesja02
202,Killian Hayes,23,BRK,PG,6,5,27.0,3.0,7.2,.419,1.3,3.5,.381,1.7,3.7,.455,.512,1.7,2.0,.833,0.8,2.2,3.0,5.2,0.7,0.7,1.5,2.2,9.0,,hayeski01
203,Scoot Henderson,20,POR,PG,60,9,26.9,4.4,10.3,.427,1.6,4.3,.365,2.8,6.0,.472,.504,2.5,3.2,.772,0.8,2.3,3.0,5.1,1.1,0.2,2.7,2.8,12.9,,hendesc01
204,Taylor Hendricks,21,UTA,PF,3,3,25.0,1.3,6.0,.222,1.0,4.0,.250,0.3,2.0,.167,.306,1.0,1.3,.750,1.7,3.3,5.0,0.7,1.7,1.3,0.7,2.7,4.7,,hendrta01
205,Tyler Herro,25,MIA,SG,64,64,35.5,8.3,18.1,.458,3.5,9.4,.368,4.8,8.7,.556,.554,3.6,4.1,.860,0.4,4.9,5.3,5.7,0.9,0.3,2.6,1.2,23.6,,herroty01
206,Buddy Hield,32,GSW,SG,67,22,23.1,4.1,10.0,.416,2.5,6.9,.367,1.6,3.1,.524,.543,0.6,0.8,.784,0.6,2.7,3.2,1.7,0.9,0.3,1.2,1.6,11.4,,hieldbu01
207,Haywood Highsmith,28,MIA,SF,59,39,24.0,2.4,5.1,.470,1.2,3.0,.392,1.2,2.1,.581,.585,0.5,0.6,.750,0.8,2.3,3.1,1.4,0.9,0.6,0.7,2.2,6.4,,highsha01
208,Aaron Holiday,28,HOU,PG,51,3,12.8,1.8,4.3,.429,1.1,2.8,.383,0.8,1.5,.513,.553,0.6,0.7,.816,0.2,1.1,1.3,1.3,0.3,0.1,0.6,1.1,5.3,,holidaa01
209,Jrue Holiday,34,BOS,PG,52,52,30.5,4.1,9.2,.445,1.8,5.1,.343,2.3,4.1,.570,.540,1.0,1.2,.900,1.2,3.1,4.3,3.7,1.0,0.5,1.3,1.7,11.0,,holidjr01
210,Ron Holland,19,DET,SF,68,1,15.4,2.3,5.1,.454,0.4,1.9,.220,1.9,3.1,.598,.496,1.1,1.4,.793,0.5,2.1,2.6,0.9,0.6,0.1,0.8,1.7,6.1,,hollaro01
211,Richaun Holmes,31,WAS,PF,27,7,18.0,3.0,4.6,.659,0.0,0.1,.000,3.0,4.4,.675,.659,1.7,2.0,.833,2.0,3.9,5.9,1.4,0.3,0.8,0.8,1.6,7.7,,holmeri01
212,Chet Holmgren,22,OKC,C,22,22,27.2,5.3,10.6,.500,1.3,3.7,.358,4.0,7.0,.575,.562,3.1,4.2,.731,1.8,6.8,8.5,1.9,0.8,2.5,1.8,2.1,15.0,,holmgch01
213,Jalen Hood-Schifino,21,2TM,SG,4,0,14.3,2.3,5.0,.450,1.3,3.3,.385,1.0,1.8,.571,.575,1.3,1.5,.833,0.5,1.0,1.5,1.3,0.0,0.5,0.5,1.5,7.0,,hoodsja01
214,Al Horford,38,BOS,C,52,36,27.4,3.1,7.3,.419,1.8,5.0,.363,1.3,2.3,.542,.543,0.5,0.6,.900,1.2,4.7,5.9,2.0,0.6,0.9,0.8,1.4,8.5,,horfoal01
215,Talen Horton-Tucker,24,CHI,SG,48,0,11.3,2.0,4.6,.447,0.7,2.0,.368,1.3,2.6,.508,.527,0.8,1.1,.691,0.3,1.4,1.7,1.3,0.3,0.2,0.7,1.0,5.6,,hortota01
216,Caleb Houstan,22,ORL,SF,45,5,11.6,1.0,2.8,.367,0.9,2.4,.355,0.2,0.4,.444,.520,0.3,0.3,.929,0.3,0.6,0.9,0.4,0.3,0.1,0.1,1.0,3.2,,houstca01
217,Jett Howard,21,ORL,SF,55,0,11.2,1.5,4.2,.357,0.9,3.0,.295,0.6,1.2,.516,.463,0.3,0.4,.750,0.4,0.8,1.2,0.7,0.2,0.2,0.5,1.0,4.1,,howarje01
218,Kevin Huerter,26,2TM,SG,56,18,22.4,3.2,8.1,.399,1.7,5.4,.312,1.6,2.7,.569,.502,0.6,0.8,.721,0.5,2.4,2.9,1.9,0.9,0.3,1.0,1.7,8.7,,huertke01
219,Jay Huff,26,MEM,C,53,2,11.9,2.5,4.8,.514,1.3,3.2,.415,1.1,1.6,.714,.653,0.7,0.9,.771,0.5,1.6,2.1,0.6,0.2,0.9,0.5,1.3,7.0,,huffja01
220,Ariel Hukporti,22,NYK,C,25,1,8.7,0.8,1.2,.677,0.0,0.0,,0.8,1.2,.677,.677,0.2,0.5,.462,0.6,1.5,2.0,0.4,0.0,0.6,0.8,1.3,1.9,,hukpoar01
221,De'Andre Hunter,27,2TM,SF,51,8,27.7,5.6,12.1,.465,2.5,6.1,.412,3.1,5.9,.520,.570,3.9,4.5,.858,0.7,3.3,4.1,1.5,0.7,0.2,1.4,2.4,17.6,,huntede01
222,Bones Hyland,24,2TM,PG,21,0,10.9,2.2,5.6,.393,1.5,3.9,.383,0.7,1.7,.417,.526,1.1,1.2,.885,0.2,0.9,1.1,1.4,0.9,0.2,1.1,1.3,7.0,,hylanbo01
223,Oso Ighodaro,22,PHO,PF,47,2,14.7,1.5,2.6,.600,0.0,0.0,.000,1.5,2.5,.610,.600,0.5,0.9,.550,0.8,2.4,3.2,0.9,0.4,0.4,0.6,1.6,3.5,,ighodos01
224,Joe Ingles,37,MIN,SF,18,0,6.0,0.3,1.1,.300,0.2,0.7,.231,0.2,0.4,.429,.375,0.0,0.0,,0.1,0.5,0.6,1.2,0.1,0.0,0.4,0.6,0.8,,inglejo01
225,Brandon Ingram,27,NOP,SF,18,18,33.1,8.6,18.5,.465,2.4,6.4,.374,6.2,12.1,.514,.530,2.6,3.1,.855,0.9,4.6,5.6,5.2,0.9,0.6,3.8,2.5,22.2,,ingrabr01
226,Harrison Ingram,22,SAS,SF,3,0,5.7,0.3,1.0,.333,0.0,0.3,.000,0.3,0.7,.500,.333,0.0,0.0,,0.3,1.3,1.7,0.3,0.3,0.0,0.0,0.7,0.7,,ingraha01
227,Kyrie Irving,32,DAL,SG,50,50,36.1,8.9,18.9,.473,2.9,7.2,.401,6.1,11.7,.517,.549,3.9,4.3,.916,1.2,3.6,4.8,4.6,1.3,0.5,2.2,2.0,24.7,,irvinky01
228,Jonathan Isaac,27,ORL,PF,60,0,15.8,2.0,4.8,.415,0.6,2.4,.270,1.4,2.4,.555,.481,1.0,1.5,.670,1.7,2.9,4.6,0.5,0.9,1.1,0.4,1.4,5.6,,isaacjo01
229,Jaden Ivey,22,DET,SG,30,30,29.9,6.3,13.8,.460,2.1,5.1,.409,4.2,8.6,.490,.536,2.8,3.9,.733,1.3,2.8,4.1,4.0,0.9,0.4,3.0,2.2,17.6,,iveyja01
230,Andre Jackson Jr.,23,MIL,SG,59,43,15.4,1.5,3.1,.467,0.5,1.3,.392,1.0,1.9,.518,.546,0.2,0.3,.556,1.0,1.9,2.9,1.3,0.5,0.2,0.9,1.8,3.6,,jacksan01
231,GG Jackson II,20,MEM,PF,25,2,16.2,2.8,7.0,.392,1.2,3.6,.337,1.6,3.5,.448,.477,1.1,1.5,.737,1.0,2.3,3.2,1.0,0.4,0.2,1.1,1.1,7.8,,jacksgg01
232,Isaiah Jackson,23,IND,C,5,1,16.8,2.8,4.6,.609,0.0,0.0,,2.8,4.6,.609,.609,1.4,2.8,.500,2.2,3.4,5.6,1.0,0.6,1.6,1.0,2.8,7.0,,jacksis01
233,Jaren Jackson Jr.,25,MEM,C,61,61,29.4,8.2,16.4,.501,1.9,5.1,.367,6.3,11.2,.561,.558,4.4,5.7,.776,1.3,4.5,5.8,2.1,1.3,1.7,2.1,3.4,22.7,,jacksja02
234,Quenton Jackson,26,IND,PG,21,7,13.5,2.0,4.2,.477,0.5,1.3,.357,1.5,2.9,.533,.534,0.7,1.0,.714,0.5,1.0,1.5,1.9,0.6,0.2,0.7,1.6,5.2,,jacksqu01
235,Reggie Jackson,34,PHI,PG,31,1,12.4,1.7,4.3,.391,0.8,2.4,.338,0.9,1.9,.458,.485,0.2,0.3,.778,0.3,1.1,1.4,1.5,0.5,0.1,0.5,1.1,4.4,,jacksre01
