Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
118,Joe Harris,,VIRGINIA,,31,0,29.35,3.45,8.26,0.418,2.1,5.03,0.417,1.35,3.23,0.42,0.545,1.42,1.87,0.759,1.13,3.23,4.35,1.26,0.87,0.35,1.58,2.23,10.42,,
119,Markel Brown,,OKSTATE,,34,0,21.62,2.24,5.68,0.394,0.47,1.79,0.262,1.76,3.88,0.455,0.435,1.5,2.47,0.607,0.62,1.91,2.53,1.44,0.82,0.97,1.5,1.47,6.44,,
120,Dwight Powell,,STANFORD,,31,0,24.39,2.84,6.03,0.471,0.23,0.81,0.28,2.61,5.23,0.5,0.489,2.23,3.26,0.683,1.39,3.77,5.16,0.97,0.77,0.9,1.42,3.0,8.13,,
121,Jordan Clarkson,,TULSA,,27,0,24.89,3.59,8.3,0.433,0.74,2.44,0.303,2.85,5.85,0.487,0.478,3.56,4.48,0.793,0.41,1.67,2.07,1.93,0.74,0.11,2.89,2.3,11.48,,
122,Russ Smith,,LOUISVILLE,,17,0,5.65,0.82,2.41,0.341,0.41,1.0,0.412,0.41,1.41,0.292,0.427,0.18,0.29,0.6,0.06,0.35,0.41,0.82,0.76,0.06,0.76,1.0,2.24,,
123,Lamar Patterson,,PITT,,32,0,12.53,0.88,2.56,0.341,0.25,1.12,0.222,0.62,1.44,0.435,0.39,0.62,0.91,0.69,1.09,0.91,2.0,1.31,0.44,0.16,0.75,1.09,2.62,,
124,Cameron Bairstow,,NMEXICO,,31,0,9.71,1.06,1.77,0.6,0.03,0.06,0.5,1.03,1.71,0.604,0.609,0.42,0.71,0.591,0.81,0.97,1.77,0.23,0.19,0.26,0.45,1.48,2.58,,
125,Alec Brown,,WISCGB,,32,0,25.12,3.59,7.34,0.489,0.06,0.19,0.333,3.53,7.16,0.493,0.494,2.94,3.94,0.746,2.03,3.56,5.59,0.44,0.41,2.09,1.53,2.75,10.19,,
126,Devyn Marble,,IOWA,,31,0,19.13,2.13,5.61,0.379,0.35,1.32,0.268,1.77,4.29,0.414,0.411,1.13,2.13,0.53,0.61,1.77,2.39,1.32,0.68,0.06,1.1,1.32,5.74,,
127,Jordan McRae,,TENNESSEE,,10,0,5.3,0.6,1.9,0.316,0.1,0.9,0.111,0.5,1.0,0.5,0.342,0.5,1.1,0.455,0.2,0.6,0.8,0.0,0.2,0.4,0.5,0.5,1.8,,
128,Jerian Grant,,NOTREDAME,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
129,Anthony Brown,,STANFORD,,30,0,23.93,3.0,7.2,0.417,1.4,3.97,0.353,1.6,3.23,0.495,0.514,1.3,1.83,0.709,1.03,2.2,3.23,0.77,0.53,0.23,1.07,1.33,8.7,,
